t,U
0.02493,-1.37611711
0.02494,-1.28442601
0.02495,0.43867183
0.02496,0.20957082
0.02497,-1.49525717
0.02498,-1.13020318
0.02499,0.54551326
0.02500,0.04682784
0.02501,-1.58912051
0.02502,-0.95997499
0.02503,0.62580161
0.02504,-0.12980302
0.02505,-1.65532329
0.02506,-0.77806473
0.02507,0.67749780
0.02508,-0.31583584
0.02509,-1.69218412
0.02510,-0.58909242
0.02511,0.69928887
0.02512,-0.50654590
0.02513,-1.69876687
0.02514,-0.39785741
0.02515,0.69062142
0.02516,-0.69708971
0.02517,-1.67490433
0.02518,-0.20921654
0.02519,0.65171555
0.02520,-0.88262801
0.02521,-1.62120256
0.02522,-0.02796074
0.02523,0.58355938
0.02524,-1.05844863
0.02525,-1.53902542
0.02526,0.14130661
0.02527,0.48788387
0.02528,-1.22008625
0.02529,-1.43045998
0.02530,0.29428658
0.02531,0.36711892
0.02532,-1.36343572
0.02533,-1.29826350
0.02534,0.42709392
0.02535,0.22433160
0.02536,-1.48485637
0.02537,-1.14579338
0.02538,0.53635571
0.02539,0.06314831
0.02540,-1.58126446
0.02541,-0.97692195
0.02542,0.61929701
0.02543,-0.11233735
0.02544,-1.65021150
0.02545,-0.79593805
0.02546,0.67381133
0.02547,-0.29766854
0.02548,-1.68994642
0.02549,-0.60743817
0.02550,0.69851417
0.02551,-0.48813837
0.02552,-1.69946009
0.02553,-0.41620966
0.02554,0.69277816
0.02555,-0.67890946
0.02556,-1.67851087
0.02557,-0.22710919
0.02558,0.65674896
0.02559,-0.86513675
0.02560,-1.62763081
0.02561,-0.04493937
0.02562,0.59134162
0.02563,-1.04209060
0.02564,-1.54811214
0.02565,0.12567320
0.02566,0.49821729
0.02567,-1.20527690
0.02568,-1.44197438
0.02569,0.28039545
0.02570,0.37974108
0.02571,-1.35055115
0.02572,-1.31191315
0.02573,0.41529786
0.02574,0.23892194
0.02575,-1.47422383
0.02576,-1.16123162
0.02577,0.52695431
0.02578,0.07933627
0.02579,-1.57315397
0.02580,-0.99375669
0.02581,0.61252902
0.02582,-0.09496289
0.02583,-1.64482906
0.02584,-0.81374174
0.02585,0.66984866
0.02586,-0.27954884
0.02587,-1.68742873
0.02588,-0.62575864
0.02589,0.69745746
0.02590,-0.46973363
0.02591,-1.69987107
0.02592,-0.43458162
0.02593,0.69465423
0.02594,-0.66068710
0.02595,-1.68184010
0.02596,-0.24506605
0.02597,0.66151017
0.02598,-0.84755957
0.02599,-1.63379374
0.02600,-0.06202507
0.02601,0.59886705
0.02602,-1.02560502
0.02603,-1.55695223
0.02604,0.10989258
0.02605,0.50831582
0.02606,-1.19030159
0.02607,-1.45326713
0.02608,0.26632069
0.02609,0.39215623
0.02610,-1.33746645
0.02611,-1.32537175
0.02612,0.40328643
0.02613,0.25333840
0.02614,-1.46336205
0.02615,-1.17651427
0.02616,0.51731126
0.02617,0.09538792
0.02618,-1.56479097
0.02619,-1.01047525
0.02620,0.60549926
0.02621,-0.07768373
0.02622,-1.63917723
0.02623,-0.83147160
0.02624,0.66561072
0.02625,-0.26148102
0.02626,-1.68463162
0.02627,-0.64404952
0.02628,0.69611897
0.02629,-0.45133602
0.02630,-1.69999972
0.02631,-0.45296898
0.02632,0.69624919
0.02633,-0.64242694
0.02634,-1.68489123
0.02635,-0.26308290
0.02636,0.66599808
0.02637,-0.82990062
0.02638,-1.63968987
0.02639,-0.07921384
0.02640,0.60613392
0.02641,-1.00899576
0.02642,-1.56554362
0.02643,0.09396844
0.02644,0.51817709
0.02645,-1.17516385
0.02646,-1.46433558
0.02647,0.25206561
0.02648,0.40436146
0.02649,-1.32418469
0.02650,-1.33863615
0.02651,0.39106245
0.02652,0.26757761
0.02653,-1.45227358
0.02654,-1.19163774
0.02655,0.50742883
0.02656,0.11129946
0.02657,-1.55617742
0.02658,-1.02707369
0.02659,0.59820937
0.02660,-0.06050396
0.02661,-1.63325736
0.02662,-0.84912347
0.02663,0.66109850
0.02664,-0.24346933
0.02665,-1.68155576
0.02666,-0.66230650
0.02667,0.69449903
0.02668,-0.43294985
0.02669,-1.69984600
0.02670,-0.47136740
0.02671,0.69756267
0.02672,-0.62413326
0.02673,-1.68766356
0.02674,-0.28115550
0.02675,0.67021162
0.02676,-0.81216403
0.02677,-1.64531783
0.02678,-0.09650162
0.02679,0.61314051
0.02680,-0.99226672
0.02681,-1.57388428
0.02682,0.07790454
0.02683,0.52779878
0.02684,-1.15986724
0.02685,-1.47517711
0.02686,0.23763357
0.02687,0.41635389
0.02688,-1.31070900
0.02689,-1.35170320
0.02690,0.37862880
0.02691,0.28163620
0.02692,-1.44096104
0.02693,-1.20659845
0.02694,0.49730934
0.02695,0.12706717
0.02696,-1.54731535
0.02697,-1.04354811
0.02698,0.59066106
0.02699,-0.04342759
0.02700,-1.62707082
0.02701,-0.86669318
0.02702,0.65631308
0.02703,-0.22551799
0.02704,-1.67820188
0.02705,-0.68052529
0.02706,0.69259802
0.02707,-0.41457946
0.02708,-1.69940996
0.02709,-0.48977256
0.02710,0.69859436
0.02711,-0.60581037
0.02712,-1.69015642
0.02713,-0.29927959
0.02714,0.67414980
0.02715,-0.79435399
0.02716,-1.65067629
0.02717,-0.11388434
0.02718,0.61988517
0.02719,-0.97542186
0.02720,-1.58197225
0.02721,0.06170466
0.02722,0.53717863
0.02723,-1.14441536
0.02724,-1.48578917
0.02725,0.22302796
0.02726,0.42813069
0.02727,-1.29704254
0.02728,-1.36456985
0.02729,0.36598840
0.02730,0.29551086
0.02731,-1.42942709
0.02732,-1.22139290
0.02733,0.48695519
0.02734,0.14268732
0.02735,-1.53820684
0.02736,-1.05989463
0.02737,0.58285611
0.02738,-0.02645866
0.02739,-1.62061907
0.02740,-0.88417661
0.02741,0.65125557
0.02742,-0.20763125
0.02743,-1.67457076
0.02744,-0.69870160
0.02745,0.69041639
0.02746,-0.39622917
0.02747,-1.69869169
0.02748,-0.50818013
0.02749,0.69934402
0.02750,-0.58746258
0.02751,-1.69236924
0.02752,-0.31745091
0.02753,0.67781171
0.02754,-0.77647469
0.02755,-1.65576399
0.02756,-0.13135792
0.02757,0.62636632
0.02758,-0.95846513
0.02759,-1.58980562
0.02760,0.04537261
0.02761,0.54631442
0.02762,-1.12881185
0.02763,-1.49616928
0.02764,0.20825222
0.02765,0.43968910
0.02766,-1.28318853
0.02767,-1.37723306
0.02768,0.35314423
0.02769,0.30919834
0.02770,-1.41767444
0.02771,-1.23601761
0.02772,0.47636880
0.02773,0.15815624
0.02774,-1.52885403
0.02775,-1.07610940
0.02776,0.57479637
0.02777,-0.00960116
0.02778,-1.61390364
0.02779,-0.90156964
0.02780,0.64592716
0.02781,-0.18981330
0.02782,-1.67066326
0.02783,-0.71683116
0.02784,0.68795465
0.02785,-0.37790330
0.02786,-1.69769135
0.02787,-0.52658577
0.02788,0.69981146
0.02789,-0.56909422
0.02790,-1.69430148
0.02791,-0.33566519
0.02792,0.68119646
0.02793,-0.75853033
0.02794,-1.66057974
0.02795,-0.14891824
0.02796,0.63258242
0.02797,-0.94140051
0.02798,-1.59738256
0.02799,0.02891222
0.02800,0.55520400
0.02801,-1.11306037
0.02802,-1.50631498
0.02803,0.19330982
0.02804,0.45102640
0.02805,-1.26915023
0.02806,-1.38968985
0.02807,0.34009931
0.02808,0.32269541
0.02809,-1.40570586
0.02810,-1.25046912
0.02811,0.46555266
0.02812,0.17347030
0.02813,-1.51925913
0.02814,-1.09218861
0.02815,0.56648372
0.02816,0.00714095
0.02817,-1.60692611
0.02818,-0.91886818
0.02819,0.64032911
0.02820,-0.17206834
0.02821,-1.66648030
0.02822,-0.73490969
0.02823,0.68521337
0.02824,-0.35960616
0.02825,-1.69640920
0.02826,-0.54498516
0.02827,0.69999658
0.02828,-0.55070959
0.02829,-1.69595270
0.02830,-0.35391814
0.02831,0.68430328
0.02832,-0.74052514
0.02833,-1.66512239
0.02834,-0.16656117
0.02835,0.63853203
0.02836,-0.92423204
0.02837,-1.60470128
0.02838,0.01232739
0.02839,0.56384530
0.02840,-1.09716464
0.02841,-1.51622389
0.02842,0.17820428
0.02843,0.46213991
0.02844,-1.25493095
0.02845,-1.40193730
0.02846,0.32685672
0.02847,0.33599890
0.02848,-1.39352416
0.02849,-1.26474405
0.02850,0.45450933
0.02851,0.18862589
0.02852,-1.50942439
0.02853,-1.10812848
0.02854,0.55792012
0.02855,0.02376373
0.02856,-1.59968811
0.02857,-0.93606816
0.02858,0.63446273
0.02859,-0.15440054
0.02860,-1.66202286
0.02861,-0.75293295
0.02862,0.68219321
0.02863,-0.34134206
0.02864,-1.69484553
0.02865,-0.56337396
0.02866,0.69989934
0.02867,-0.53231304
0.02868,-1.69732251
0.02869,-0.37220546
0.02870,0.68713142
0.02871,-0.72246336
0.02872,-1.66939089
0.02873,-0.18428257
0.02874,0.64421373
0.02875,-0.90696374
0.02876,-1.61176006
0.02877,-0.00437801
0.02878,0.57223626
0.02879,-1.08112839
0.02880,-1.52589368
0.02881,0.16293916
0.02882,0.47302703
0.02883,-1.24053404
0.02884,-1.41397251
0.02885,0.31341956
0.02886,0.34910567
0.02887,-1.38113221
0.02888,-1.27883903
0.02889,0.44324140
0.02890,0.20361944
0.02891,-1.49935213
0.02892,-1.12392525
0.02893,0.54910759
0.02894,0.04026326
0.02895,-1.59219134
0.02896,-0.95316553
0.02897,0.62832941
0.02898,-0.13681406
0.02899,-1.65729199
0.02900,-0.77089670
0.02901,0.67889488
0.02902,-0.32311529
0.02903,-1.69300070
0.02904,-0.58174785
0.02905,0.69951975
0.02906,-0.51390888
0.02907,-1.69841058
0.02908,-0.39052285
0.02909,0.68968023
0.02910,-0.70434922
0.02911,-1.67338422
0.02912,-0.20207825
0.02913,0.64962620
0.02914,-0.88959968
0.02915,-1.61855724
0.02916,-0.02120002
0.02917,0.58037493
0.02918,-1.06495540
0.02919,-1.53532207
0.02920,0.14751805
0.02921,0.48368519
0.02922,-1.22596287
0.02923,-1.42579266
0.02924,0.29979099
0.02925,0.36201265
0.02926,-1.36853293
0.02927,-1.29275074
0.02928,0.43175152
0.02929,0.21844742
0.02930,-1.48904472
0.02931,-1.13957520
0.02932,0.54004819
0.02933,0.05663567
0.02934,-1.58443758
0.02935,-0.97015627
0.02936,0.62193059
0.02937,-0.11931305
0.02938,-1.65228880
0.02939,-0.78879670
0.02940,0.67531914
0.02941,-0.30493013
0.02942,-1.69087515
0.02943,-0.60010251
0.02944,0.69885791
0.02945,-0.49550144
0.02946,-1.69921666
0.02947,-0.40886600
0.02948,0.69194910
0.02949,-0.68618700
0.02950,-1.67710145
0.02951,-0.21994403
0.02952,0.65476815
0.02953,-0.87214394
0.02954,-1.62509121
0.02955,-0.03813470
0.02956,0.58825937
0.02957,-1.04864948
0.02958,-1.54450685
0.02959,0.13194457
0.02960,0.49411189
0.02961,-1.21122087
0.02962,-1.43739497
0.02963,0.28597424
0.02964,0.37471678
0.02965,-1.35572928
0.02966,-1.30647592
0.02967,0.42004239
0.02968,0.23310635
0.02969,-1.47850458
0.02970,-1.15507467
0.02971,0.53074407
0.02972,0.07287710
0.02973,-1.57642865
0.02974,-0.98703638
0.02975,0.61526778
0.02976,-0.10190161
0.02977,-1.64701448
0.02978,-0.80662874
0.02979,0.67146685
0.02980,-0.28679089
0.02981,-1.68846939
0.02982,-0.61843361
0.02983,0.69791398
0.02984,-0.47709507
0.02985,-1.69974055
0.02986,-0.42723059
0.02987,0.69393749
0.02988,-0.66798097
0.02989,-1.68054171
0.02990,-0.23787572
0.02991,0.65963838
0.02992,-0.85460064
0.02993,-1.63136045
0.02994,-0.05517805
0.02995,0.59588774
0.02996,-1.03221445
0.02997,-1.55344585
0.02998,0.11622239
0.02999,0.50430467
0.03000,-1.19631153
0.03001,-1.44877671
0.03002,0.27197254
0.03003,0.38721510
0.03004,-1.34272426
0.03005,-1.32001133
0.03006,0.40811677
0.03007,0.24759278
0.03008,-1.46773420
0.03009,-1.17041999
0.03010,0.52119741
0.03011,0.08898373
0.03012,-1.56816642
0.03013,-1.00380188
0.03014,0.60834253
0.03015,-0.08458384
0.03016,-1.64147025
0.03017,-0.82438863
0.03018,0.66733890
0.03019,-0.26870180
0.03020,-1.68578397
0.03021,-0.63673684
0.03022,0.69668817
0.03023,-0.45869408
0.03024,-1.69998215
0.03025,-0.44561231
0.03026,0.69564495
0.03027,-0.64973542
0.03028,-1.68370417
0.03029,-0.25586908
0.03030,0.66423574
0.03031,-0.83697390
0.03032,-1.63736347
0.03033,-0.07232608
0.03034,0.60325825
0.03035,-1.01565419
0.03036,-1.56213696
0.03037,0.10035521
0.03038,0.51426112
0.03039,-1.18123834
0.03040,-1.45993519
0.03041,0.25778919
0.03042,0.39950464
0.03043,-1.32952096
0.03044,-1.33335378
0.03045,0.39597747
0.03046,0.26190329
0.03047,-1.45673610
0.03048,-1.18560756
0.03049,0.51141046
0.03050,0.10495176
0.03051,-1.55965285
0.03052,-1.02044884
0.03053,0.60115649
0.03054,-0.06736383
0.03055,-1.63565743
0.03056,-0.84207220
0.03057,0.66293627
0.03058,-0.25066715
0.03059,-1.68281954
0.03060,-0.65500789
0.03061,0.69518077
0.03062,-0.44030282
0.03063,-1.69994138
0.03064,-0.46400683
0.03065,0.69707107
0.03066,-0.63145463
0.03067,-1.68658811
0.03068,-0.27391989
0.03069,0.66855916
0.03070,-0.81926786
0.03071,-1.64309887
0.03072,-0.08957474
0.03073,0.61036915
0.03074,-0.99897260
0.03075,-1.57057816
0.03076,0.08434677
0.03077,0.52397892
0.03078,-1.16600485
0.03079,-1.47086780
0.03080,0.24342753
0.03081,0.41158253
0.03082,-1.31612246
0.03083,-1.34650015
0.03084,0.38362734
0.03085,0.27603453
0.03086,-1.44551287
0.03087,-1.20063380
0.03088,0.50138552
0.03089,0.12077745
0.03090,-1.55088995
0.03091,-1.03697333
0.03092,0.59371134
0.03093,-0.05024561
0.03094,-1.62957739
0.03095,-0.85967527
0.03096,0.65826000
0.03097,-0.23269116
0.03098,-1.67957678
0.03099,-0.67324248
0.03100,0.69339215
0.03101,-0.42192560
0.03102,-1.69961826
0.03103,-0.48240981
0.03104,0.69821551
0.03105,-0.61314291
0.03106,-1.68919283
0.03107,-0.29202389
0.03108,0.67260760
0.03109,-0.80148670
0.03110,-1.64856529
0.03111,-0.10691997
0.03112,0.61721878
0.03113,-0.98217359
0.03114,-1.57876744
0.03115,0.06820083
0.03116,0.53345578
0.03117,-1.15061464
0.03118,-1.48157195
0.03119,0.22889094
0.03120,0.42344592
0.03121,-1.30253192
0.03122,-1.35944733
0.03123,0.37106928
0.03124,0.28998316
0.03125,-1.43406717
0.03126,-1.21549518
0.03127,0.49112494
0.03128,0.13645707
0.03129,-1.54187976
0.03130,-1.05337148
0.03131,0.58600884
0.03132,-0.03323323
0.03133,-1.62323155
0.03134,-0.87719371
0.03135,0.65331119
0.03136,-0.21477808
0.03137,-1.67605646
0.03138,-0.69143629
0.03139,0.69132271
0.03140,-0.40356675
0.03141,-1.69901286
0.03142,-0.50081694
0.03143,0.69907801
0.03144,-0.59480456
0.03145,-1.69151774
0.03146,-0.31017684
0.03147,0.67638012
0.03148,-0.78363460
0.03149,-1.65376144
0.03150,-0.12435770
0.03151,0.62380552
0.03152,-0.96526113
0.03153,-1.58670288
0.03154,0.05192118
0.03155,0.54268945
0.03156,-1.13507134
0.03157,-1.49204514
0.03158,0.21418283
0.03159,0.43509202
0.03160,-1.28875255
0.03161,-1.37219227
0.03162,0.35830627
0.03163,0.30374591
0.03164,-1.42240167
0.03165,-1.23018820
0.03166,0.48063115
0.03167,0.15198692
0.03168,-1.53262441
0.03169,-1.06963941
0.03170,0.57805079
0.03171,-0.01633068
0.03172,-1.61662142
0.03173,-0.89462339
0.03174,0.64809100
0.03175,-0.19693210
0.03176,-1.67225940
0.03177,-0.70958507
0.03178,0.68897294
0.03179,-0.38523060
0.03180,-1.69812533
0.03181,-0.51922387
0.03182,0.69965835
0.03183,-0.57644391
0.03184,-1.69356227
0.03185,-0.32837444
0.03186,0.67987584
0.03187,-0.76571576
0.03188,-1.65868611
0.03189,-0.14188382
0.03190,0.63012783
0.03191,-0.94823919
0.03192,-1.59438261
0.03193,0.03551167
0.03194,0.55167777
0.03195,-1.11937861
0.03196,-1.50228490
0.03197,0.19930668
0.03198,0.44651809
0.03199,-1.27478757
0.03200,-1.38473199
0.03201,0.34534128
0.03202,0.31731953
0.03203,-1.41051913
0.03204,-1.24470940
0.03205,0.46990662
0.03206,0.16736336
0.03207,-1.52312608
0.03208,-1.08577330
0.03209,0.56983907
0.03210,0.00045807
0.03211,-1.60974853
0.03212,-0.91196022
0.03213,0.64260065
0.03214,-0.17915745
0.03215,-1.66818651
0.03216,-0.72768452
0.03217,0.68634341
0.03218,-0.36692145
0.03219,-1.69695587
0.03220,-0.53762628
0.03221,0.69995641
0.03222,-0.55806527
0.03223,-1.69532595
0.03224,-0.34661244
0.03225,0.68309393
0.03226,-0.74773440
0.03227,-1.66333814
0.03228,-0.15949421
0.03229,0.63618421
0.03230,-0.93111178
0.03231,-1.60180483
0.03232,0.01897615
0.03233,0.56041863
0.03234,-1.10354014
0.03235,-1.51228881
0.03236,0.18426598
0.03237,0.45772143
0.03238,-1.26064029
0.03239,-1.39706352
0.03240,0.33217739
0.03241,0.33070083
0.03242,-1.39842234
0.03243,-1.25905537
0.03244,0.45895386
0.03245,0.18258277
0.03246,-1.51338700
0.03247,-1.10176936
0.03248,0.56137562
0.03249,0.01712905
0.03250,-1.60261452
0.03251,-0.92920011
0.03252,0.63684145
0.03253,-0.16145828
0.03254,-1.66383874
0.03255,-0.74573040
0.03256,0.68343473
0.03257,-0.34864361
0.03258,-1.69550477
0.03259,-0.55601984
0.03260,0.69997212
0.03261,-0.53967297
0.03262,-1.69680837
0.03263,-0.36488652
0.03264,0.68603363
0.03265,-0.72969474
0.03266,-1.66771642
0.03267,-0.17718471
0.03268,0.64197324
0.03269,-0.91388292
0.03270,-1.60896779
0.03271,0.00231851
0.03272,0.56890997
0.03273,-1.08755965
0.03274,-1.52205453
0.03275,0.16906426
0.03276,0.46869942
0.03277,-1.24631402
0.03278,-1.40918397
0.03279,0.31881768
0.03280,0.34388666
0.03281,-1.38611414
0.03282,-1.27322273
0.03283,0.44777545
0.03284,0.19764156
0.03285,-1.50340947
0.03286,-1.11762382
0.03287,0.55266241
0.03288,0.03367835
0.03289,-1.59522105
0.03290,-0.94633901
0.03291,0.63081474
0.03292,-0.14383878
0.03293,-1.65921712
0.03294,-0.76371846
0.03295,0.68024757
0.03296,-0.33040139
0.03297,-1.69377236
0.03298,-0.57440021
0.03299,0.69970547
0.03300,-0.52127133
0.03301,-1.69800917
0.03302,-0.38319240
0.03303,0.68869424
0.03304,-0.71160104
0.03305,-1.67181994
0.03306,-0.19495118
0.03307,0.64749356
0.03308,-0.89655668
0.03309,-1.61586981
0.03310,-0.01445733
0.03311,0.57714979
0.03312,-1.07144090
0.03313,-1.53157975
0.03314,0.15370511
0.03315,0.47944948
0.03316,-1.23181215
0.03317,-1.42109049
0.03318,0.30526530
0.03319,0.35687392
0.03320,-1.37359744
0.03321,-1.28720814
0.03322,0.43637403
0.03323,0.21253620
0.03324,-1.49319584
0.03325,-1.13333294
0.03326,0.54370151
0.03327,0.05010207
0.03328,-1.58756987
0.03329,-0.96337288
0.03330,0.62452194
0.03331,-0.12630308
0.03332,-1.65432272
0.03333,-0.78164446
0.03334,0.67678270
0.03335,-0.31219908
0.03336,-1.69175905
0.03337,-0.59276308
0.03338,0.69915652
0.03339,-0.50286469
0.03340,-1.69892807
0.03341,-0.40152577
0.03342,0.69107516
0.03343,-0.69345754
0.03344,-1.67564772
0.03345,-0.21278943
0.03346,0.65274387
0.03347,-0.87913712
0.03348,-1.62250925
0.03349,-0.03134742
0.03350,0.58513615
0.03351,-1.05518769
0.03352,-1.54086224
0.03353,0.13819214
0.03354,0.48996906
0.03355,-1.21713807
0.03356,-1.43278027
0.03357,0.29152343
0.03358,0.36965955
0.03359,-1.36087518
0.03360,-1.30100833
0.03361,0.42475227
0.03362,0.22726317
0.03363,-1.48274850
0.03364,-1.14889305
0.03365,0.53449503
0.03366,0.06639635
0.03367,-1.57966279
0.03368,-0.98029772
0.03369,0.61796454
0.03370,-0.10885532
0.03371,-1.64915671
0.03372,-0.79950420
0.03373,0.67304093
0.03374,-0.29404096
0.03375,-1.68946531
0.03376,-0.61110412
0.03377,0.69832540
0.03378,-0.48445737
0.03379,-1.69956486
0.03380,-0.41988230
0.03381,0.69317581
0.03382,-0.67526852
0.03383,-1.67919887
0.03384,-0.23069526
0.03385,0.65772293
0.03386,-0.86162835
0.03387,-1.62888457
0.03388,-0.04834778
0.03389,0.59286718
0.03390,-1.03880384
0.03391,-1.54989980
0.03392,0.12252900
0.03393,0.50025569
0.03394,-1.20229525
0.03395,-1.44425056
0.03396,0.27759532
0.03397,0.38224055
0.03398,-1.34795035
0.03399,-1.31462003
0.03400,0.41291292
0.03401,0.24181901
0.03402,-1.47206991
0.03403,-1.16430046
0.03404,0.52504512
0.03405,0.08255736
0.03406,-1.57150165
0.03407,-0.99710954
0.03408,0.61114408
0.03409,-0.09149959
0.03410,-1.64372029
0.03411,-0.81729345
0.03412,0.66902313
0.03413,-0.27593130
0.03414,-1.68689168
0.03415,-0.62941901
0.03416,0.69721231
0.03417,-0.46605371
0.03418,-1.69991939
0.03419,-0.43825769
0.03420,0.69499569
0.03421,-0.65703826
0.03422,-1.68247254
0.03423,-0.24866445
0.03424,0.66242958
0.03425,-0.84403449
0.03426,-1.63499425
0.03427,-0.06545442
0.03428,0.60034104
0.03429,-1.02229321
0.03430,-1.55869032
0.03431,0.10671938
0.03432,0.51030697
0.03433,-1.18728717
0.03434,-1.45549866
0.03435,0.26348423
0.03436,0.39461396
0.03437,-1.33482599
0.03438,-1.32804005
0.03439,0.40085875
0.03440,0.25620029
0.03441,-1.46116259
0.03442,-1.17955156
0.03443,0.51535401
0.03444,0.09858129
0.03445,-1.56308839
0.03446,-1.01380439
0.03447,0.60406216
0.03448,-0.07423999
0.03449,-1.63801476
0.03450,-0.83500805
0.03451,0.66473026
0.03452,-0.25787436
0.03453,-1.68403878
0.03454,-0.64770345
0.03455,0.69581751
0.03456,-0.44765804
0.03457,-1.69999157
0.03458,-0.45664761
0.03459,0.69653440
0.03460,-0.63877105
0.03461,-1.68546798
0.03462,-0.26669279
0.03463,0.66686270
0.03464,-0.82635967
0.03465,-1.64083686
0.03466,-0.08266331
0.03467,0.60755599
0.03468,-1.00565969
0.03469,-1.56723173
0.03470,0.09076699
0.03471,0.52012051
0.03472,-1.17211738
0.03473,-1.46652193
0.03474,0.24919350
0.03475,0.40677686
0.03476,-1.32150519
0.03477,-1.34126522
0.03478,0.38859261
0.03479,0.27040364
0.03480,-1.45002911
0.03481,-1.19464276
0.03482,0.50542399
0.03483,0.11446436
0.03484,-1.55442497
0.03485,-1.03037834
0.03486,0.59672045
0.03487,-0.05708057
0.03488,-1.63204144
0.03489,-0.85264382
0.03490,0.66016332
0.03491,-0.23987440
0.03492,-1.68090726
0.03493,-0.66595314
0.03494,0.69414133
0.03495,-0.42927468
0.03496,-1.69978139
0.03497,-0.47504773
0.03498,0.69779155
0.03499,-0.62047119
0.03500,-1.68818447
0.03501,-0.28477603
0.03502,0.67102125
0.03503,-0.80860806
0.03504,-1.64641103
0.03505,-0.09997041
0.03506,0.61451033
0.03507,-0.98890717
0.03508,-1.57552201
0.03509,0.07467560
0.03510,0.52969401
0.03511,-1.15678943
0.03512,-1.47731778
0.03513,0.23472647
0.03514,0.41872639
0.03515,-1.30799109
0.03516,-1.35429245
0.03517,0.37611737
0.03518,0.28442572
0.03519,-1.43867207
0.03520,-1.20957051
0.03521,0.49525738
0.03522,0.13020286
0.03523,-1.54551345
0.03524,-1.04682749
0.03525,0.58912067
0.03526,-0.04002537
0.03527,-1.62580174
0.03528,-0.87019661
0.03529,0.65532339
0.03530,-0.22193564
0.03531,-1.67749787
0.03532,-0.68416378
0.03533,0.69218417
0.03534,-0.41090797
0.03535,-1.69928889
0.03536,-0.49345371
0.03537,0.69876685
0.03538,-0.60214297
0.03539,-1.69062137
0.03540,-0.30290991
0.03541,0.67490425
0.03542,-0.79078384
0.03543,-1.65171545
0.03544,-0.11737163
0.03545,0.62120242
0.03546,-0.97203962
0.03547,-1.58355922
0.03548,0.05844898
0.03549,0.53902522
0.03550,-1.14130693
0.03551,-1.48788365
0.03552,0.22008656
0.03553,0.43045973
0.03554,-1.29428687
0.03555,-1.36711865
0.03556,0.36343599
0.03557,0.29826321
0.03558,-1.42709417
0.03559,-1.22433129
0.03560,0.48485659
0.03561,0.14579306
0.03562,-1.53635591
0.03563,-1.06314797
0.03564,0.58126462
0.03565,-0.02307840
0.03566,-1.61929714
0.03567,-0.88766229
0.03568,0.65021161
0.03569,-0.20406232
0.03570,-1.67381141
0.03571,-0.70233108
0.03572,0.68994647
0.03573,-0.39256222
0.03574,-1.69851419
0.03575,-0.51186124
0.03576,0.69946008
0.03577,-0.58379073
0.03578,-1.69277811
0.03579,-0.32109016
0.03580,0.67851080
0.03581,-0.77289119
0.03582,-1.65674885
0.03583,-0.13486288
0.03584,0.62763068
0.03585,-0.95506099
0.03586,-1.59134145
0.03587,0.04209095
0.03588,0.54811195
0.03589,-1.12567353
0.03590,-1.49821708
0.03591,0.20527721
0.03592,0.44197414
0.03593,-1.28039574
0.03594,-1.37974082
0.03595,0.35055143
0.03596,0.31191286
0.03597,-1.41529811
0.03598,-1.23892163
0.03599,0.47422405
0.03600,0.16123130
0.03601,-1.52695451
0.03602,-1.07933594
0.03603,0.57315415
0.03604,-0.00624366
0.03605,-1.61252917
0.03606,-0.90503675
0.03607,0.64482917
0.03608,-0.18625863
0.03609,-1.66984875
0.03610,-0.72045078
0.03611,0.68742878
0.03612,-0.37424175
0.03613,-1.69745748
0.03614,-0.53026598
0.03615,0.69987107
0.03616,-0.56541876
0.03617,-1.69465419
0.03618,-0.33931252
0.03619,0.68184003
0.03620,-0.75493433
0.03621,-1.66151008
0.03622,-0.15244006
0.03623,0.63379361
0.03624,-0.93797529
0.03625,-1.59886690
0.03626,0.02560537
0.03627,0.55695205
0.03628,-1.10989291
0.03629,-1.50831561
0.03630,0.19030190
0.03631,0.45326690
0.03632,-1.26632099
0.03633,-1.39215597
0.03634,0.33746673
0.03635,0.32537147
0.03636,-1.40328668
0.03637,-1.25333810
0.03638,0.46336228
0.03639,0.17651395
0.03640,-1.51731146
0.03641,-1.09538758
0.03642,0.56479115
0.03643,0.01047490
0.03644,-1.60549941
0.03645,-0.92231590
0.03646,0.63917735
0.03647,-0.16852877
0.03648,-1.66561081
0.03649,-0.73851860
0.03650,0.68463168
0.03651,-0.35595087
0.03652,-1.69611900
0.03653,-0.54866360
0.03654,0.69999972
0.03655,-0.54703141
0.03656,-1.69624916
0.03657,-0.35757268
0.03658,0.68489117
0.03659,-0.73691748
0.03660,-1.66599799
0.03661,-0.17009901
0.03662,0.63968975
0.03663,-0.92078652
0.03664,-1.60613377
0.03665,0.00899611
0.03666,0.56554344
0.03667,-1.09396878
0.03668,-1.51817689
0.03669,0.17516417
0.03670,0.46433535
0.03671,-1.25206591
0.03672,-1.40436121
0.03673,0.32418497
0.03674,0.33863587
0.03675,-1.39106271
0.03676,-1.26757731
0.03677,0.45227382
0.03678,0.19163742
0.03679,-1.50742904
0.03680,-1.11129913
0.03681,0.55617761
0.03682,0.02707334
0.03683,-1.59820952
0.03684,-0.93949568
0.03685,0.63325748
0.03686,-0.15087690
0.03687,-1.66109860
0.03688,-0.75653030
0.03689,0.68155583
0.03690,-0.33769389
0.03691,-1.69449907
0.03692,-0.56704976
0.03693,0.69984601
0.03694,-0.52863298
